"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","Files","OriginalEvidence","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-F","PBF-011","RB-05613","P10-F05613","P3","Open","Economy and reward loops","Homestead <-> Crafting Core","","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Crafting Core:docs/wiki/Apiculture_Beekeeping.md;Crafting Core:docs/wiki/Crafting_Core.md;Crafting Core:docs/wiki/Standard_Crafting.md:L234;Crafting Core:docs/wiki/Standard_Crafting.md:L235;Homestead->Crafting Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Craft/DefWinecrafting.cs:L11:CraftSystem;Homestead->Crafting ...","Balance;Player;Economy","Review exact edges before moving files or changing behavior.;Treat production loops as balance risk, not a serializer/build correctness issue.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Crafting Core:docs/wiki/Apiculture_Beekeeping.md;Crafting Core:docs/wiki/Crafting_Core.md;Crafting Core:docs/wiki/Standard_Crafting.md:L234;Crafting Core:docs/wiki/Standard_Crafting.md:L235;Homestead->Crafting Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Craft/DefWinecrafting.cs:L11:CraftSystem;Homestead->Crafting ...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-012","RB-05614","P10-F05614","P3","Open","Economy and reward loops","Homestead <-> Harvest System","","Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Harvest System:docs/wiki/Apiculture_Beekeeping.md:L307;Harvest System:docs/wiki/Farmable_Crops_System.md;Harvest System:docs/wiki/Gardening_System.md;Harvest System:docs/wiki/Standard_Crafting.md:L235;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Standard_Crafting.md:L234;Homestead:docs/wiki/SystemAudit.md:L27;Phase 9 conflict checklist: crafting/...","Balance;Player;Economy","Review resource rates before economy tuning.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Harvest System:docs/wiki/Apiculture_Beekeeping.md:L307;Harvest System:docs/wiki/Farmable_Crops_System.md;Harvest System:docs/wiki/Gardening_System.md;Harvest System:docs/wiki/Standard_Crafting.md:L235;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Standard_Crafting.md:L234;Homestead:docs/wiki/SystemAudit.md:L27;Phase 9 conflict checklist: crafting/...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-013","RB-05615","P10-F05615","P3","Open","Economy and reward loops","Homestead <-> Bulk Orders","","Labels=BalanceRisk;DocRisk;Duplicates; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Bulk Orders:docs/wiki/Animal_Shape_Stones.md;Bulk Orders:docs/wiki/Bulk_Order_System.md;Bulk Orders:docs/wiki/SystemAudit.md:L29;Bulk Orders:docs/wiki/SystemAudit.md:L41;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Standard_Crafting.md:L234;Homestead:docs/wiki/SystemAudit.md:L27;Phase 9 conflict checklist: crafting/resource loops versus progres...","Balance;Player;Economy","Review reward overlap before balance changes.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;Duplicates; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Bulk Orders:docs/wiki/Animal_Shape_Stones.md;Bulk Orders:docs/wiki/Bulk_Order_System.md;Bulk Orders:docs/wiki/SystemAudit.md:L29;Bulk Orders:docs/wiki/SystemAudit.md:L41;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Standard_Crafting.md:L234;Homestead:docs/wiki/SystemAudit.md:L27;Phase 9 conflict checklist: crafting/resource loops versus progres...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-014","RB-05616","P10-F05616","P3","Open","Economy and reward loops","Homestead <-> Gardening","","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Homestead->Gardening:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Mobiles/SBGardener.cs:L40:PlantBowl;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Sta...","Balance;Player;Economy","Preserve non-combat depth but backlog resource-loop tuning.;Review exact edges before moving files or changing behavior.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Homestead->Gardening:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Mobiles/SBGardener.cs:L40:PlantBowl;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Sta...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-015","RB-05617","P10-F05617","P3","Open","Economy and reward loops","Homestead <-> Vendor Core","","Labels=BalanceRisk;DependsOn;DocRisk; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBVintner.cs:L15:SBInfo;Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBWinecrafter.cs:L15:SBInfo;Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's ...","Balance;Player;Economy","Backlog vendor price and output review for homestead products.;Review exact edges before moving files or changing behavior.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBVintner.cs:L15:SBInfo;Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBWinecrafter.cs:L15:SBInfo;Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's ...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-016","RB-05618","P10-F05618","P3","Open","Economy and reward loops","XMLSpawner <-> Champions","","Labels=BalanceRisk;DocRisk;StaffDependency;Supports; RiskKind=DocumentationRisk;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;XMLSpawner:docs/wiki/AI_OVERHAUL_AUDIT.md;XMLSpawner:docs/wiki/SystemAudit.md:L22;XMLSpawner:docs/wiki/XML_Spawner_Enhancements.md","Balance;Player;Economy","Document staff event overrides and reward policy.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;StaffDependency;Supports; RiskKind=DocumentationRisk;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;XMLSpawner:docs/wiki/AI_OVERHAUL_AUDIT.md;XMLSpawner:docs/wiki/SystemAudit.md:L22;XMLSpawner:docs/wiki/XML_Spawner_Enhancements.md","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-017","RB-05619","P10-F05619","P3","Open","Economy and reward loops","XMLSpawner <-> Monster Nests","","Labels=BalanceRisk;Conflicts;DocRisk;StaffDependency; RiskKind=DocumentationRisk;PvEBalance; Evidence=Monster Nests:docs/wiki/Monster_Nest_System.md;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;XMLSpawner:docs/wiki/AI_OVERHAUL_AUDIT.md;XMLSpawner:docs/wiki/SystemAudit.md:L22;XMLSpawner:docs/wiki/XML_Spawner_Enhancements.md","Balance;Player;Economy","Review spawn overlap and documentation.","DeferredBalanceDecision","Labels=BalanceRisk;Conflicts;DocRisk;StaffDependency; RiskKind=DocumentationRisk;PvEBalance; Evidence=Monster Nests:docs/wiki/Monster_Nest_System.md;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;XMLSpawner:docs/wiki/AI_OVERHAUL_AUDIT.md;XMLSpawner:docs/wiki/SystemAudit.md:L22;XMLSpawner:docs/wiki/XML_Spawner_Enhancements.md","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-018","RB-05620","P10-F05620","P3","Open","Economy and reward loops","Invasion <-> Champions","","Labels=BalanceRisk;DependsOn;DocRisk;StaffDependency; RiskKind=DocumentationRisk;MaintenanceCoupling;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Invasion->Champions:DirectReference:Data/Scripts/Custom/Invasion System/Add Ins/Lord BlackThorn Clone.cs:L3:CannedEvil;Invasion->Champions:DirectReference:Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/BaseSubCha...","Balance;Player;Economy","Review event reward tables and staff scheduling assumptions.;Review exact edges before moving files or changing behavior.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk;StaffDependency; RiskKind=DocumentationRisk;MaintenanceCoupling;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Invasion->Champions:DirectReference:Data/Scripts/Custom/Invasion System/Add Ins/Lord BlackThorn Clone.cs:L3:CannedEvil;Invasion->Champions:DirectReference:Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/BaseSubCha...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-019","RB-05621","P10-F05621","P3","Open","Economy and reward loops","Champions <-> Monster Nests","","Labels=BalanceRisk;DocRisk;Duplicates; RiskKind=DocumentationRisk;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Monster Nests:docs/wiki/Monster_Nest_System.md;Phase 9 player objective review: PvE goals.","Balance;Player;Economy","Document distinct purpose or backlog consolidation review.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;Duplicates; RiskKind=DocumentationRisk;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Monster Nests:docs/wiki/Monster_Nest_System.md;Phase 9 player objective review: PvE goals.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-020","RB-05622","P10-F05622","P3","Open","Economy and reward loops","Clone Offline Player Characters <-> OmniAI","","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=CombatBalance;DocumentationRisk;MaintenanceCoupling; Evidence=Clone Offline Player Characters->OmniAI:DirectReference:Data/Scripts/Custom/CloneOfflinePlayerCharacters/CharacterClone.cs:L97:OmniAI;Clone Offline Player Characters:docs/wiki/AI_OVERHAUL_AUDIT.md;Clone Offline Player Characters:docs/wiki/Clone_Offline_Player_Characters.md;Clone Offline Player Characters:docs/wiki/SystemAudit.md:L32;High-risk review area: AI and offline player...","Balance;Player;Economy","Review clone combat power and loot/reward interactions.;Review exact edges before moving files or changing behavior.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=CombatBalance;DocumentationRisk;MaintenanceCoupling; Evidence=Clone Offline Player Characters->OmniAI:DirectReference:Data/Scripts/Custom/CloneOfflinePlayerCharacters/CharacterClone.cs:L97:OmniAI;Clone Offline Player Characters:docs/wiki/AI_OVERHAUL_AUDIT.md;Clone Offline Player Characters:docs/wiki/Clone_Offline_Player_Characters.md;Clone Offline Player Characters:docs/wiki/SystemAudit.md:L32;High-risk review area: AI and offline player...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-021","RB-05623","P10-F05623","P3","Open","Economy and reward loops","Clone Offline Player Characters <-> AI Overhaul","","Labels=BalanceRisk;DocRisk;Supports; RiskKind=CombatBalance;DocumentationRisk; Evidence=AI Overhaul:docs/wiki/AI_OVERHAUL_AUDIT.md;AI Overhaul:docs/wiki/Creature_AI_Core.md;Clone Offline Player Characters:docs/wiki/AI_OVERHAUL_AUDIT.md;Clone Offline Player Characters:docs/wiki/Clone_Offline_Player_Characters.md;Clone Offline Player Characters:docs/wiki/SystemAudit.md:L32;High-risk review area: AI and offline player systems.","Balance;Player;Economy","Review clone behavior after AI changes.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;Supports; RiskKind=CombatBalance;DocumentationRisk; Evidence=AI Overhaul:docs/wiki/AI_OVERHAUL_AUDIT.md;AI Overhaul:docs/wiki/Creature_AI_Core.md;Clone Offline Player Characters:docs/wiki/AI_OVERHAUL_AUDIT.md;Clone Offline Player Characters:docs/wiki/Clone_Offline_Player_Characters.md;Clone Offline Player Characters:docs/wiki/SystemAudit.md:L32;High-risk review area: AI and offline player systems.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-022","RB-05624","P10-F05624","P3","Open","Economy and reward loops","OmniAI <-> AI Overhaul","","Labels=BalanceRisk;Conflicts;DocRisk;Duplicates; RiskKind=CombatBalance;DocumentationRisk; Evidence=AI Overhaul:docs/wiki/AI_OVERHAUL_AUDIT.md;AI Overhaul:docs/wiki/Creature_AI_Core.md;High-risk review area: OmniAI and AI Overhaul.;OmniAI:docs/wiki/AI_OVERHAUL_AUDIT.md;OmniAI:docs/wiki/Misc_Magic_Spells.md;OmniAI:docs/wiki/SystemAudit.md:L26","Balance;Player;Economy","Review AI ownership boundaries before changing combat behavior.","DeferredBalanceDecision","Labels=BalanceRisk;Conflicts;DocRisk;Duplicates; RiskKind=CombatBalance;DocumentationRisk; Evidence=AI Overhaul:docs/wiki/AI_OVERHAUL_AUDIT.md;AI Overhaul:docs/wiki/Creature_AI_Core.md;High-risk review area: OmniAI and AI Overhaul.;OmniAI:docs/wiki/AI_OVERHAUL_AUDIT.md;OmniAI:docs/wiki/Misc_Magic_Spells.md;OmniAI:docs/wiki/SystemAudit.md:L26","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-023","RB-05625","P10-F05625","P3","Open","Economy and reward loops","Spell Framework <-> Magic Schools","","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;MagicBalance;MaintenanceCoupling; Evidence=Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/Gumps/SongBookGump.cs:L20:Spellbook;Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/SongBook.cs:L10:Spellbook;Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/SongCommandList.cs:L115:Spellbook;Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/...","Balance;Player;Economy","Preserve the framework/school split and backlog spell ID capacity review.;Review exact edges before moving files or changing behavior.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;MagicBalance;MaintenanceCoupling; Evidence=Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/Gumps/SongBookGump.cs:L20:Spellbook;Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/SongBook.cs:L10:Spellbook;Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/SongCommandList.cs:L115:Spellbook;Magic Schools->Spell Framework:DirectReference:Data/Scripts/Magic/Bard/...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-024","RB-05626","P10-F05626","P3","Open","Economy and reward loops","Crafting Core <-> Bulk Orders","","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=CraftingBalance;DocumentationRisk;MaintenanceCoupling; Evidence=Bulk Orders->Crafting Core:DirectReference:Data/Scripts/Trades/Bulk Orders/SmallSmithBOD.cs:L159:CraftSystem;Bulk Orders->Crafting Core:DirectReference:Data/Scripts/Trades/Bulk Orders/SmallTailorBOD.cs:L146:CraftSystem;Bulk Orders:docs/wiki/Animal_Shape_Stones.md;Bulk Orders:docs/wiki/Bulk_Order_System.md;Bulk Orders:docs/wiki/SystemAudit.md:L29;Bulk Orders:docs/wiki/SystemA...","Balance;Player;Economy","Preserve objective loop; review reward acceleration separately.;Review exact edges before moving files or changing behavior.","DeferredBalanceDecision","Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=CraftingBalance;DocumentationRisk;MaintenanceCoupling; Evidence=Bulk Orders->Crafting Core:DirectReference:Data/Scripts/Trades/Bulk Orders/SmallSmithBOD.cs:L159:CraftSystem;Bulk Orders->Crafting Core:DirectReference:Data/Scripts/Trades/Bulk Orders/SmallTailorBOD.cs:L146:CraftSystem;Bulk Orders:docs/wiki/Animal_Shape_Stones.md;Bulk Orders:docs/wiki/Bulk_Order_System.md;Bulk Orders:docs/wiki/SystemAudit.md:L29;Bulk Orders:docs/wiki/SystemA...","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-025","RB-05627","P10-F05627","P3","Open","Economy and reward loops","Crafting Core <-> Gardening","","Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Crafting Core:docs/wiki/Apiculture_Beekeeping.md;Crafting Core:docs/wiki/Crafting_Core.md;Crafting Core:docs/wiki/Standard_Crafting.md:L234;Crafting Core:docs/wiki/Standard_Crafting.md:L235;Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Phase 9 domain review: Crafting and Economy.","Balance;Player;Economy","Keep input relationship visible in dependency docs.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Crafting Core:docs/wiki/Apiculture_Beekeeping.md;Crafting Core:docs/wiki/Crafting_Core.md;Crafting Core:docs/wiki/Standard_Crafting.md:L234;Crafting Core:docs/wiki/Standard_Crafting.md:L235;Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Phase 9 domain review: Crafting and Economy.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-026","RB-05628","P10-F05628","P3","Open","Economy and reward loops","Harvest System <-> Gardening","","Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Harvest System:docs/wiki/Apiculture_Beekeeping.md:L307;Harvest System:docs/wiki/Farmable_Crops_System.md;Harvest System:docs/wiki/Gardening_System.md;Harvest System:docs/wiki/Standard_Crafting.md:L235;Phase 9 conflict checklist: crafting/resource loops versus progression pacing.","Balance;Player;Economy","Review resource faucet overlap before tuning.","DeferredBalanceDecision","Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Harvest System:docs/wiki/Apiculture_Beekeeping.md:L307;Harvest System:docs/wiki/Farmable_Crops_System.md;Harvest System:docs/wiki/Gardening_System.md;Harvest System:docs/wiki/Standard_Crafting.md:L235;Phase 9 conflict checklist: crafting/resource loops versus progression pacing.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","Reviewed against regenerated synergy/conflict matrix and balance-risk list; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Balance risk is intentionally separated from code correctness in POST-BATCH-F."
"POST-BATCH-F","PBF-027","RB-05629","P10-F05629","P2","Open","Staff tooling","XMLSpawner","","Systems=Random Encounters <-> XMLSpawner; Labels=BalanceRisk;Conflicts;DependsOn;DocRisk;StaffDependency; Evidence=Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;Random Encounters->XMLSpawner:DirectReference:Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs:L16:XmlSpawner;Random Encounters->XMLSpawner:DirectReference:Data/Scripts/Custom/RandomEncounters/Helpers.cs:L15:XmlSpawner;Random Encounters->XMLSpawner:DirectReference:Data/Scripts/Custom/RandomEncou...","Staff;Runtime;Player","Review event reward and spawn precedence.;Review exact edges before moving files or changing behavior.","NeedsHumanDecision","Systems=Random Encounters <-> XMLSpawner; Labels=BalanceRisk;Conflicts;DependsOn;DocRisk;StaffDependency; Evidence=Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;Random Encounters->XMLSpawner:DirectReference:Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs:L16:XmlSpawner;Random Encounters->XMLSpawner:DirectReference:Data/Scripts/Custom/RandomEncounters/Helpers.cs:L15:XmlSpawner;Random Encounters->XMLSpawner:DirectReference:Data/Scripts/Custom/RandomEncou...","Queued staff event/workflow policy decision; no staff tool behavior changed from relationship-level evidence alone.","Reviewed against regenerated staff-dependency list and dependency graph; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Relationship-level staff dependency needs explicit owner policy before runtime changes."
"POST-BATCH-F","PBF-028","RB-05630","P10-F05630","P2","Open","Staff tooling","Invasion","","Systems=Random Encounters <-> Invasion; Labels=BalanceRisk;DocRisk;StaffDependency; Evidence=Invasion:docs/wiki/Invasion_System.md;Invasion:docs/wiki/SystemAudit.md:L21;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;Random Encounters:docs/wiki/Random_Encounter_Engine.md;Random Encounters:docs/wiki/Search_System.md;Random Encounters:docs/wiki/SystemAudit.md:L20","Staff;Runtime;Player","Review event windows and reward stacking.","NeedsHumanDecision","Systems=Random Encounters <-> Invasion; Labels=BalanceRisk;DocRisk;StaffDependency; Evidence=Invasion:docs/wiki/Invasion_System.md;Invasion:docs/wiki/SystemAudit.md:L21;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;Random Encounters:docs/wiki/Random_Encounter_Engine.md;Random Encounters:docs/wiki/Search_System.md;Random Encounters:docs/wiki/SystemAudit.md:L20","Queued staff event/workflow policy decision; no staff tool behavior changed from relationship-level evidence alone.","Reviewed against regenerated staff-dependency list and dependency graph; no source edits were made.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Relationship-level staff dependency needs explicit owner policy before runtime changes."
