"File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"Data/Scripts/Items/Trades/Maps/PresetMap.cs","Server.Items.PresetMap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L42;Deserialize:L51;SerialCtor:L39;VersionWrite:L46;VersionRead:L55"
"Data/Scripts/Items/Trades/Maps/SeaChart.cs","Server.Items.SeaChart","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L129;Deserialize:L136;SerialCtor:L116;VersionWrite:L132;VersionRead:L139"
"Data/Scripts/Items/Trades/Maps/TreasureMap.cs","Server.Items.TreasureMap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1346;Deserialize:L1363;SerialCtor:L536;VersionWrite:L1351;VersionRead:L1367"
"Data/Scripts/Items/Trades/Maps/WorldMap.cs","Server.Items.WorldMap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L129;Deserialize:L136;SerialCtor:L116;VersionWrite:L132;VersionRead:L139"
"Data/Scripts/Items/Trades/Misc/RecipeScroll.cs","Server.Items.RecipeScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L106;Deserialize:L115;SerialCtor:L60;VersionWrite:L110;VersionRead:L119"
"Data/Scripts/Items/Trades/Misc/RepairDeed.cs","Server.Items.RepairDeed","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L259;Deserialize:L270;SerialCtor:L190;VersionWrite:L263;VersionRead:L274"
"Data/Scripts/Items/Trades/Musical Instruments/BaseInstrument.cs","Server.Items.BaseInstrument","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L836;Deserialize:L867;SerialCtor:L833;VersionWrite:L840;VersionRead:L871"
"Data/Scripts/Items/Trades/Ninjitsu/Fukiya.cs","Server.Items.Fukiya","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L145;Deserialize:L157;SerialCtor:L105;VersionWrite:L149;VersionRead:L161"
"Data/Scripts/Items/Trades/Ninjitsu/FukiyaDarts.cs","Server.Items.FukiyaDarts","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L79;Deserialize:L91;SerialCtor:L66;VersionWrite:L83;VersionRead:L95"
"Data/Scripts/Items/Trades/Ninjitsu/LeatherNinjaBelt.cs","Server.Items.LeatherNinjaBelt","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L160;Deserialize:L172;SerialCtor:L110;VersionWrite:L164;VersionRead:L176"
"Data/Scripts/Items/Trades/Ninjitsu/Shuriken.cs","Server.Items.Shuriken","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L80;Deserialize:L92;SerialCtor:L67;VersionWrite:L84;VersionRead:L96"
"Data/Scripts/Items/Trades/Resources/Arrows/Arrow.cs","Server.Items.Arrow","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L62;SerialCtor:L35;VersionWrite:L50;VersionRead:L65"
"Data/Scripts/Items/Trades/Resources/Arrows/Bolt.cs","Server.Items.Bolt","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L47;Deserialize:L62;SerialCtor:L35;VersionWrite:L50;VersionRead:L65"
"Data/Scripts/Items/Trades/Resources/Arrows/Feather.cs","Server.Items.Feather","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L38;Deserialize:L53;SerialCtor:L35;VersionWrite:L41;VersionRead:L56"
"Data/Scripts/Items/Trades/Resources/Arrows/Shaft.cs","Server.Items.Shaft","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L38;Deserialize:L53;SerialCtor:L35;VersionWrite:L41;VersionRead:L56"
"Data/Scripts/Items/Trades/Resources/Blacksmithing/Scales.cs","Server.Items.BaseScales","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L41;Deserialize:L50;SerialCtor:L79;VersionWrite:L45;VersionRead:L54"
"Data/Scripts/Items/Trades/Resources/Fishing/BigFish.cs","Server.Items.BigFish","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L56;Deserialize:L65;SerialCtor:L53;VersionWrite:L60;VersionRead:L69"
"Data/Scripts/Items/Trades/Resources/MiscMLResources.cs","Server.Items.GrizzledBones","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L374;Deserialize:L381;SerialCtor:L371;VersionWrite:L378;VersionRead:L385"
"Data/Scripts/Items/Trades/Sharpening/ConsecratedSharpeningStone.cs","Server.Items.ConsecratedSharpeningStone","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L300;Deserialize:L309;SerialCtor:L297;VersionWrite:L304;VersionRead:L313"
"Data/Scripts/Items/Trades/Sharpening/DenseSharpeningStone.cs","Server.Items.DenseSharpeningStone","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L271;Deserialize:L280;SerialCtor:L268;VersionWrite:L275;VersionRead:L284"
"Data/Scripts/Items/Trades/Sharpening/ElementalSharpeningStone.cs","Server.Items.ElementalSharpeningStone","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L290;Deserialize:L299;SerialCtor:L287;VersionWrite:L294;VersionRead:L303"
"Data/Scripts/Items/Trades/Sharpening/HeavySharpeningStone.cs","Server.Items.HeavySharpeningStone","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L271;Deserialize:L280;SerialCtor:L268;VersionWrite:L275;VersionRead:L284"
"Data/Scripts/Items/Trades/Sharpening/RoughSharpeningStone.cs","Server.Items.RoughSharpeningStone","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L271;Deserialize:L280;SerialCtor:L268;VersionWrite:L275;VersionRead:L284"
"Data/Scripts/Items/Trades/Specialized/Sand.cs","Server.Items.Sand","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L37;Deserialize:L44;SerialCtor:L34;VersionWrite:L41;VersionRead:L48"
"Data/Scripts/Items/Trades/Thieving/DisguisePersistance.cs","Server.Items.DisguisePersistance","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L40;Deserialize:L60;SerialCtor:L34;VersionWrite:L44;VersionRead:L64"
"Data/Scripts/Items/Trades/Thieving/LockPick.cs","Server.Items.Lockpick","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L38;Deserialize:L45;SerialCtor:L35;VersionWrite:L42;VersionRead:L49"
"Data/Scripts/Items/Trades/Thieving/StolenChest.cs","Server.Items.StolenChest","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L109;Deserialize:L122;SerialCtor:L106;VersionWrite:L112;VersionRead:L125"
"Data/Scripts/Items/Trades/Tinkering/Clocks.cs","Server.Items.DDRelicClock1","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L336;Deserialize:L343;SerialCtor:L333;VersionWrite:L339;VersionRead:L346"
"Data/Scripts/Items/Trades/Tinkering/Clocks.cs","Server.Items.DDRelicClock2","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L442;Deserialize:L449;SerialCtor:L439;VersionWrite:L445;VersionRead:L452"
"Data/Scripts/Items/Trades/Tinkering/Clocks.cs","Server.Items.DDRelicClock3","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L548;Deserialize:L555;SerialCtor:L545;VersionWrite:L551;VersionRead:L558"
"Data/Scripts/Items/Trades/Tinkering/Spyglass.cs","Server.Items.Spyglass","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L155;Deserialize:L163;SerialCtor:L152;VersionWrite:L158;VersionRead:L166"
"Data/Scripts/Items/Trades/Tools/BaseRunicTool.cs","Server.Items.BaseRunicTool","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L37;Deserialize:L45;SerialCtor:L34;VersionWrite:L41;VersionRead:L49"
"Data/Scripts/Items/Trades/Tools/BaseTool.cs","Server.Items.BaseTool","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L207;Deserialize:L219;SerialCtor:L94;VersionWrite:L211;VersionRead:L223"
"Data/Scripts/Items/Traps/FireColumnTrap.cs","Server.Items.FireColumnTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L146;Deserialize:L157;SerialCtor:L143;VersionWrite:L150;VersionRead:L161"
"Data/Scripts/Items/Traps/FlameSpurtTrap.cs","Server.Items.FlameSpurtTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L197;Deserialize:L206;SerialCtor:L194;VersionWrite:L201;VersionRead:L210"
"Data/Scripts/Items/Traps/GasTrap.cs","Server.Items.GasTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L189;Deserialize:L198;SerialCtor:L186;VersionWrite:L193;VersionRead:L202"
"Data/Scripts/Items/Traps/HiddenTrap.cs","Server.Items.HiddenTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1315;Deserialize:L1322;SerialCtor:L43;VersionWrite:L1318;VersionRead:L1325"
"Data/Scripts/Items/Traps/MushroomTrap.cs","Server.Items.MushroomTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L219;Deserialize:L226;SerialCtor:L216;VersionWrite:L222;VersionRead:L230"
"Data/Scripts/Items/Traps/RottedReagents.cs","Server.Items.RottedReagents","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L53;Deserialize:L60;SerialCtor:L34;VersionWrite:L56;VersionRead:L63"
"Data/Scripts/Items/Traps/RuinedGems.cs","Server.Items.RuinedGems","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L52;Deserialize:L59;SerialCtor:L33;VersionWrite:L55;VersionRead:L62"
"Data/Scripts/Items/Traps/SetTrap.cs","Server.Items.SetTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L163;Deserialize:L172;SerialCtor:L48;VersionWrite:L166;VersionRead:L175"
"Data/Scripts/Items/Traps/SpellTrap.cs","Server.Items.SpellTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L297;Deserialize:L306;SerialCtor:L53;VersionWrite:L300;VersionRead:L309"
"Data/Scripts/Items/Traps/TenFootPole.cs","Server.Items.TenFootPole","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L224;Deserialize:L231;SerialCtor:L221;VersionWrite:L227;VersionRead:L234"
"Data/Scripts/Items/Traps/TrapKit.cs","Server.Items.TrapKit","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L191;Deserialize:L199;SerialCtor:L176;VersionWrite:L194;VersionRead:L202"
"Data/Scripts/Items/Traps/TrapWand.cs","Server.Items.TrapWand","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L78;Deserialize:L87;SerialCtor:L75;VersionWrite:L81;VersionRead:L90"
"Data/Scripts/Items/Unknown/UnidentifiedArtifact.cs","Server.Items.UnidentifiedArtifact","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L72;Deserialize:L79;SerialCtor:L69;VersionWrite:L75;VersionRead:L82"
"Data/Scripts/Items/Unknown/UnidentifiedItem.cs","Server.Items.UnidentifiedItem","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L152;Deserialize:L161;SerialCtor:L149;VersionWrite:L155;VersionRead:L164"
"Data/Scripts/Items/Unknown/UnknownKeg.cs","Server.Items.UnknownKeg","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L545;Deserialize:L552;SerialCtor:L116;VersionWrite:L548;VersionRead:L555"
"Data/Scripts/Items/Unknown/UnknownReagent.cs","Server.Items.UnknownReagent","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L290;Deserialize:L297;SerialCtor:L86;VersionWrite:L293;VersionRead:L300"
"Data/Scripts/Items/Unknown/UnknownScroll.cs","Server.Items.UnknownScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L274;Deserialize:L283;SerialCtor:L264;VersionWrite:L277;VersionRead:L286"
"Data/Scripts/Items/Unknown/UnknownWand.cs","Server.Items.UnknownWand","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L654;Deserialize:L665;SerialCtor:L644;VersionWrite:L657;VersionRead:L668"
"Data/Scripts/Items/Wands/BaseMagicStaff.cs","Server.Items.BaseMagicStaff","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L144;Deserialize:L152;SerialCtor:L100;VersionWrite:L147;VersionRead:L155"
"Data/Scripts/Items/Weapons/Axes/BaseAxe.cs","Server.Items.BaseAxe","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L139;Deserialize:L150;SerialCtor:L104;VersionWrite:L143;VersionRead:L154"
"Data/Scripts/Items/Weapons/BaseWeapon.cs","Server.Items.BaseWeapon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L3738;Deserialize:L3917;SerialCtor:L4302;VersionWrite:L3742;VersionRead:L3921"
"Data/Scripts/Items/Weapons/Bows/BaseRanged.cs","Server.Items.BaseRanged","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L445;Deserialize:L455;SerialCtor:L74;VersionWrite:L449;VersionRead:L459"
"Data/Scripts/Items/Weapons/Maces/FireworksWand.cs","Server.Items.FireworksWand","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L141;Deserialize:L150;SerialCtor:L38;VersionWrite:L145;VersionRead:L154"
"Data/Scripts/Items/Weapons/Marksman/MonsterGloves.cs","Server.Items.MonsterGloves","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L246;Deserialize:L253;SerialCtor:L243;VersionWrite:L249;VersionRead:L256"
"Data/Scripts/Items/Weapons/Marksman/ThrowingGloves.cs","Server.Items.ThrowingGloves","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L383;Deserialize:L390;SerialCtor:L380;VersionWrite:L386;VersionRead:L393"
"Data/Scripts/Items/Weapons/Marksman/ThrowingWeapon.cs","Server.Items.ThrowingWeapon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L146;Deserialize:L153;SerialCtor:L143;VersionWrite:L149;VersionRead:L156"
"Data/Scripts/Items/Weapons/Marksman/WizardStaff.cs","Server.Items.WizardStaff","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L179;Deserialize:L186;SerialCtor:L176;VersionWrite:L182;VersionRead:L189"
"Data/Scripts/Items/Weapons/Marksman/WizardStaff.cs","Server.Items.WizardStick","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L373;Deserialize:L380;SerialCtor:L370;VersionWrite:L376;VersionRead:L383"
"Data/Scripts/Items/Weapons/PoleArms/BasePoleArm.cs","Server.Items.BasePoleArm","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L94;Deserialize:L105;SerialCtor:L72;VersionWrite:L98;VersionRead:L109"
"Data/Scripts/Magic/Bard/Scrolls/ArmysPaeon.cs","Server.Items.ArmysPaeonScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/EnchantingEtude.cs","Server.Items.EnchantingEtudeScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/EnergyCarol.cs","Server.Items.EnergyCarolScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
"Data/Scripts/Magic/Bard/Scrolls/EnergyThrenody.cs","Server.Items.EnergyThrenodyScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L29;Deserialize:L35;SerialCtor:L21;VersionWrite:L32;VersionRead:L38"
"Data/Scripts/Magic/Bard/Scrolls/FireCarol.cs","Server.Items.FireCarolScroll","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L30;Deserialize:L36;SerialCtor:L22;VersionWrite:L33;VersionRead:L39"
