"ControllerId","RoadmapOrder","SourceBatchId","ControllerStatus","CompletionStatus","SourceEditsAllowedNow","SourceEditsMade","Reason","RequiredUserInputOrApproval","GateRows","VerificationStatus","CommitStatus","ReviewedAt","Notes"
"SOURCE-BATCH-CONTROLLER","311","SOURCE-BATCH-311","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-311 created fresh candidate discovery and implemented SB311-CAND-001 LevelStave stale/null/mobile/source-stave/backpack/gem guards for BaseLevelStave.OnDoubleClick, GemTarget.OnTarget, and HasStaff while preserving possession rule, messages, gem eligibility and conversion math, MageEye output, sound, RevealingAction, gem delete semantics, combat/ranged behavior, leveling behavior, damageType, ammo, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-311-levelstave-guard-repair-closeout.md.","LevelStave.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as bf90a95a.","2026-06-29T03:28:49-05:00","Closed. SOURCE-BATCH-312+ candidate discovery started after SOURCE-BATCH-311 commit."
"SOURCE-BATCH-CONTROLLER","312","SOURCE-BATCH-312","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-312 created fresh candidate discovery and implemented SB312-CAND-001 GiftStave stale/null/mobile/source-stave/backpack/gem guards for BaseGiftStave.OnDoubleClick, GemTarget.OnTarget, and HasStaff while preserving possession rule, messages, gem eligibility and conversion math, MageEye output, sound, RevealingAction, gem delete semantics, combat/ranged behavior, gift identity, damageType, ammo, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-312-giftstave-guard-repair-closeout.md.","GiftStave.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as db57d0ff.","2026-06-29T03:34:44-05:00","Closed. SOURCE-BATCH-313+ candidate discovery started after SOURCE-BATCH-312 commit."
"SOURCE-BATCH-CONTROLLER","313","SOURCE-BATCH-313","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-313 created fresh candidate discovery and implemented SB313-CAND-001 WeaponEngravingTool stale/null/mobile/backpack/target/gump response guards for OnDoubleClick, Recharge, Find, TargetWeapon.OnTarget, InternalGump.OnResponse, and ConfirmGump.OnResponse while preserving reward usability checks, target prompt, BaseWeapon eligibility, gump text flow, 64-character truncation, blank engraving removal, localized messages, charge decrement, blue diamond/gold recharge rules, IsRewardItem persistence, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-313-weaponengravingtool-guard-repair-closeout.md.","WeaponEngravingTool.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as ac4fd490.","2026-06-29T03:41:21-05:00","Closed. SOURCE-BATCH-314+ candidate discovery started after SOURCE-BATCH-313 commit."
"SOURCE-BATCH-CONTROLLER","314","SOURCE-BATCH-314","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-314 created fresh candidate discovery and implemented SB314-CAND-001 JukaBow stale/null/mobile/source-bow/backpack/gears guards for OnDoubleClick and OnTargetGears while preserving IsModified behavior, backpack-use messages, Bowcraft threshold, target flow, Gears requirement and consumption, Hue 0x453 mutation, Slayer random assignment, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-314-jukabow-guard-repair-closeout.md.","JukaBow.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 3c76da4a.","2026-06-29T03:47:48-05:00","Closed. SOURCE-BATCH-315+ candidate discovery started after SOURCE-BATCH-314 commit."
"SOURCE-BATCH-CONTROLLER","315","SOURCE-BATCH-315","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-315 created fresh candidate discovery and implemented SB315-CAND-001 Waterskin stale/null/mobile/source-drink/backpack guards for Waterskin.OnDoubleClick, DirtyWaterskin.OnDoubleClick, DrinkingFunctions.CheckWater, DrinkingFunctions.OnDrink, and DrinkingFunctions.DrinkBenefits while preserving water target IDs, range/LOS behavior, fill/drink messages, item ID/name/weight transitions, thirst increments/messages, race restrictions, dirty waterskin conversion, drink benefits, consume semantics, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-315-waterskin-guard-repair-closeout.md.","Waterskin.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 494a37d3.","2026-06-29T03:54:06-05:00","Closed. SOURCE-BATCH-316+ candidate discovery started after SOURCE-BATCH-315 commit."
"SOURCE-BATCH-CONTROLLER","316","SOURCE-BATCH-316","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-316 created fresh candidate discovery and implemented SB316-CAND-001 DDRelicCoins stale/null/mobile/source-item/backpack guards for DDRelicCoins.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-316-ddreliccoins-guard-repair-closeout.md.","DDRelicCoins.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as b202b455.","2026-06-29T04:05:23-05:00","Closed. SOURCE-BATCH-317+ candidate discovery started after SOURCE-BATCH-316 commit."
"SOURCE-BATCH-CONTROLLER","317","SOURCE-BATCH-317","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-317 created fresh candidate discovery and implemented SB317-CAND-001 DDRelicWeapon stale/null/mobile/source-item/backpack guards for DDRelicWeapon.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, MakeOriental behavior, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-317-ddrelicweapon-guard-repair-closeout.md.","DDRelicWeapon.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 78a6b165.","2026-06-29T04:14:42-05:00","Closed. SOURCE-BATCH-318+ candidate discovery started after SOURCE-BATCH-317 commit."
"SOURCE-BATCH-CONTROLLER","318","SOURCE-BATCH-318","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-318 created fresh candidate discovery and implemented SB318-CAND-001 DDRelicArmor stale/null/mobile/source-item/backpack guards for DDRelicArmor.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, generated relic names, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-318-ddrelicarmor-guard-repair-closeout.md.","DDRelicArmor.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 90c4a046.","2026-06-29T04:20:32-05:00","Closed. SOURCE-BATCH-319+ candidate discovery started after SOURCE-BATCH-318 commit."
"SOURCE-BATCH-CONTROLLER","319","SOURCE-BATCH-319","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-319 created fresh candidate discovery and implemented SB319-CAND-001 DDRelicBanner stale/null/mobile/source-item/backpack guards for DDRelicBanner.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, banner/scene generation, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-319-ddrelicbanner-guard-repair-closeout.md.","DDRelicBanner.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 8c4c1792.","2026-06-29T04:27:08-05:00","Closed. SOURCE-BATCH-320+ candidate discovery started after SOURCE-BATCH-319 commit."
"SOURCE-BATCH-CONTROLLER","320","SOURCE-BATCH-320","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-320 created fresh candidate discovery and implemented SB320-CAND-001 DDRelicInstrument stale/null/mobile/source-item/backpack guards for DDRelicInstrument.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, instrument name generation, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-320-ddrelicinstrument-guard-repair-closeout.md.","DDRelicInstrument.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 21c077bd.","2026-06-29T04:32:53-05:00","Closed. SOURCE-BATCH-321+ candidate discovery started after SOURCE-BATCH-320 commit."
"SOURCE-BATCH-CONTROLLER","321","SOURCE-BATCH-321","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-321 created fresh candidate discovery and implemented SB321-CAND-001 DDRelicGrave stale/null/mobile/source-item/backpack guards for DDRelicGrave.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, RelicDescription properties, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-321-ddrelicgrave-guard-repair-closeout.md.","DDRelicGrave.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as dca9f2b7.","2026-06-29T04:38:50-05:00","Closed. SOURCE-BATCH-322+ candidate discovery started after SOURCE-BATCH-321 commit."
"SOURCE-BATCH-CONTROLLER","322","SOURCE-BATCH-322","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-322 created fresh candidate discovery and implemented SB322-CAND-001 DDRelicPainting stale/null/mobile/source-item/backpack guards for DDRelicPainting.OnDoubleClick while preserving backpack-use message, muck cleanup, hue/name mutation, hard-coded painting ItemID mapping, RelicGoldValue persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-322-ddrelicpainting-guard-repair-closeout.md.","DDRelicPainting.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as fab7862d.","2026-06-29T04:45:12-05:00","Closed. SOURCE-BATCH-323+ candidate discovery started after SOURCE-BATCH-322 commit."
"SOURCE-BATCH-CONTROLLER","323","SOURCE-BATCH-323","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-323 created fresh candidate discovery and implemented SB323-CAND-001 DDRelicStatue stale/null/mobile/source-item/backpack guards for DDRelicStatue.OnDoubleClick while preserving identification guidance, backpack-use message, RelicFlipID1/RelicFlipID2 toggle behavior, RelicDescription properties, statue generation, RelicGoldValue and flip-id persistence, constructor/name randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-323-ddrelicstatue-guard-repair-closeout.md.","DDRelicStatue.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 8039adf2.","2026-06-29T04:51:48-05:00","Closed. SOURCE-BATCH-324+ candidate discovery started after SOURCE-BATCH-323 commit."
"SOURCE-BATCH-CONTROLLER","324","SOURCE-BATCH-324","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-324 created fresh candidate discovery and implemented SB324-CAND-001 Bola stale/null/mobile/source-bola/backpack/deleted-target guards for Bola.OnDoubleClick and BolaTarget.OnTarget while preserving pack-use, cooldown, already-used, hand, mount, animal-form, target invalid/no-reason, target range, harmful target flag, Core.AOS, BeginAction, CanBeHarmful/DoHarmful, consume, animation/effects, timer callback, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-324-bola-guard-repair-closeout.md.","Bola.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as c9ae6688.","2026-07-01T15:58:20-05:00","Closed. SOURCE-BATCH-325+ candidate discovery started after SOURCE-BATCH-324 commit."
"SOURCE-BATCH-CONTROLLER","325","SOURCE-BATCH-325","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-325 created fresh candidate discovery and implemented SB325-CAND-001 BaseLiquid stale/null/mobile/source-potion/backpack/target-point guards for BaseLiquid.Drink and ThrowTarget.OnTarget while preserving backpack message, commented region-policy block, splatter cap, prompt, duplicate target guard, RevealingAction, karma award, target range, range/LOS/action-state checks, surface-top handling, splatter creation, consume, LiquidGlow persistence, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-325-baseliquid-guard-repair-closeout.md.","BaseLiquid.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 8e2ec5b8.","2026-07-01T16:05:46-05:00","Closed. SOURCE-BATCH-326+ candidate discovery started after SOURCE-BATCH-325 commit."
"SOURCE-BATCH-CONTROLLER","326","SOURCE-BATCH-326","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-326 created fresh candidate discovery and implemented SB326-CAND-001 BaseMixture stale/null/mobile/source-potion/backpack/target-point guards for BaseMixture.Drink and ThrowTarget.OnTarget while preserving backpack message, commented region-policy block, follower cap, prompt, duplicate target guard, RevealingAction, target range, range/LOS/action-state checks, surface-top handling, slime creation, consume, empty Jar return, slime field persistence, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-326-basemixture-guard-repair-closeout.md.","BaseMixture.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 765f51bb.","2026-07-01T16:13:01-05:00","Closed. SOURCE-BATCH-327+ candidate discovery started after SOURCE-BATCH-326 commit."
"SOURCE-BATCH-CONTROLLER","327","SOURCE-BATCH-327","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-327 created fresh candidate discovery and implemented SB327-CAND-001 BasePoisonPotion stale/null/mobile/source-potion/backpack/target-point guards for BasePoisonPotion.Drink and ThrowTarget.OnTarget while preserving Poisoning skill thresholds, self-poison branch, drink effect, backpack message, commented region-policy block, splatter cap, prompt, duplicate target guard, RevealingAction, target range, range/LOS/action-state checks, surface-top handling, poison splatter creation, consume, empty Bottle return, karma award, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-327-basepoisonpotion-guard-repair-closeout.md.","BasePoisonPotion.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 3abdaabc.","2026-07-01T16:23:12-05:00","Closed. SOURCE-BATCH-328+ candidate discovery started after SOURCE-BATCH-327 commit."
"SOURCE-BATCH-CONTROLLER","328","SOURCE-BATCH-328","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-328 created fresh candidate discovery and implemented SB328-CAND-001 HorseArmor stale/null/mobile/source-armor/backpack/deleted-target guards for HorseArmor.OnDoubleClick and HorseTarget.OnTarget while preserving horse/zebra eligibility, ControlMaster ownership rule, BaseMount requirement, target range, backpack and horse-only messages, material hue mapping, stat/resistance/skill mutation, sound, source armor consume, ArmorMaterial persistence, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-328-horsearmor-guard-repair-closeout.md.","HorseArmor.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 0f18143c.","2026-07-01T16:29:20-05:00","Closed. SOURCE-BATCH-329+ candidate discovery started after SOURCE-BATCH-328 commit."
"SOURCE-BATCH-CONTROLLER","329","SOURCE-BATCH-329","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-329 created fresh candidate discovery and implemented SB329-CAND-001 GrapplingHook stale/null/mobile/source-hook/backpack/map/deleted-target guards for GrapplingHook.OnDoubleClick and HookTarget.OnTarget while preserving target range, backpack message, target prompt, invalid-target message, BaseCreature eligibility, pirate ship lookup, valid-location rule, teleport and pet teleport behavior, sound, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-329-grapplinghook-guard-repair-closeout.md.","GrapplingHook.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as f25b1252.","2026-07-01T16:35:20-05:00","Closed. SOURCE-BATCH-330+ candidate discovery started after SOURCE-BATCH-329 commit."
"SOURCE-BATCH-CONTROLLER","330","SOURCE-BATCH-330","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-330 created fresh candidate discovery and implemented SB330-CAND-001 BoatStain stale/null/mobile/source-stain/backpack/deleted-target guards for BoatStain.OnDoubleClick and DyeTarget.OnTarget while preserving target range, backpack message, target prompt, docked-ship-in-pack message, invalid-target message, boat deed/docked boat eligibility, hue assignment, reveal/sound behavior, non-consuming source stain behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-330-boatstain-guard-repair-closeout.md.","BoatStain.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 50f2afcf.","2026-07-01T16:40:58-05:00","Closed. SOURCE-BATCH-331+ candidate discovery starts after SOURCE-BATCH-330 commit."
"SOURCE-BATCH-CONTROLLER","331","SOURCE-BATCH-331","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-331 created fresh candidate discovery and implemented SB331-CAND-001 RobotBatteries stale/null/mobile/source-battery/backpack/deleted-target guards for RobotBatteries.OnDoubleClick and PowerTarget.OnTarget while preserving target range, backpack message, target prompt, robot item eligibility, charge increment/cap, reveal/sound behavior, source battery deletion behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-331-robotbatteries-guard-repair-closeout.md.","RobotBatteries.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 9c2ecd5a.","2026-07-01T16:57:35-05:00","Closed. SOURCE-BATCH-332+ candidate discovery starts after SOURCE-BATCH-331 commit."
"SOURCE-BATCH-CONTROLLER","332","SOURCE-BATCH-332","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-332 created fresh candidate discovery and implemented SB332-CAND-001 EmbalmingFluid stale/null/mobile/source-fluid/backpack/deleted-target guards for EmbalmingFluid.OnDoubleClick and FluidTarget.OnTarget while preserving target range, backpack message, target prompt, porter item eligibility, charge increment/cap, bottle return, reveal/sound behavior, source fluid consumption behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-332-embalmingfluid-guard-repair-closeout.md.","EmbalmingFluid.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 6f7a9f34.","2026-07-01T17:03:38-05:00","Closed. SOURCE-BATCH-333+ candidate discovery starts after SOURCE-BATCH-332 commit."
"SOURCE-BATCH-CONTROLLER","333","SOURCE-BATCH-333","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-333 created fresh candidate discovery and implemented SB333-CAND-001 SlaversNet stale/null/mobile/source-net/backpack/deleted-target guards for SlaversNet.OnDoubleClick and SlaveTarget.OnTarget while preserving target range, backpack message, target prompt, BaseCreature eligibility, capture checks, capture odds, control/bonding behavior, sound behavior, source net deletion behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-333-slaversnet-guard-repair-closeout.md.","SlaversNet.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as f0086cb5.","2026-07-01T17:07:54-05:00","Closed. SOURCE-BATCH-334+ candidate discovery starts after SOURCE-BATCH-333 commit."
"SOURCE-BATCH-CONTROLLER","334","SOURCE-BATCH-334","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-334 created fresh candidate discovery and implemented SB334-CAND-001 RobotSheetMetal stale/null/mobile/source-metal/backpack guards for RobotSheetMetal.OnDoubleClick while preserving forge requirements, skill threshold, ingot conversion, messages, sound behavior, source metal deletion behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-334-robotsheetmetal-guard-repair-closeout.md.","RobotSheetMetal.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 5de419df.","2026-07-01T17:12:20-05:00","Closed. SOURCE-BATCH-335+ candidate discovery starts after SOURCE-BATCH-334 commit."
"SOURCE-BATCH-CONTROLLER","335","SOURCE-BATCH-335","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-335 created fresh candidate discovery and implemented SB335-CAND-001 RustyJunk stale/null/mobile/source-rusted/backpack guards for RustyJunk.OnDoubleClick and InternalTarget.OnTarget while preserving generated rusty item metadata, scrap iron property text, backpack-use message, target prompt, forge requirement, Mining skill threshold, CheckTargetSkill behavior, ingot conversion, sound behavior, source rusty item deletion behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-335-rustyjunk-guard-repair-closeout.md.","RustyJunk.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as ea17703e.","2026-07-01T17:21:30-05:00","Closed. SOURCE-BATCH-336+ candidate discovery starts after SOURCE-BATCH-335 commit."
"SOURCE-BATCH-CONTROLLER","336","SOURCE-BATCH-336","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-336 created fresh candidate discovery and implemented SB336-CAND-001 HolidayFoods stale/null/mobile/source-food guards for CandyCane.OnDoubleClick and GingerBreadCookie.OnDoubleClick while preserving backpack-or-range eligibility, candy-cane sound/animation/toothache behavior, cookie random-message behavior, base food consumption path, source deletion behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-336-holidayfoods-guard-repair-closeout.md.","HolidayFoods.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as f025916b.","2026-07-01T17:29:10-05:00","Closed. SOURCE-BATCH-337+ candidate discovery starts after SOURCE-BATCH-336 commit."
"SOURCE-BATCH-CONTROLLER","337","SOURCE-BATCH-337","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-337 created fresh candidate discovery and implemented SB337-CAND-001 ShepherdsCrook stale/null/mobile/source-crook/deleted-creature guards for ShepherdsCrook.OnDoubleClick, HerdingTarget.OnTarget, and InternalTarget.OnTarget while preserving weapon stats, abilities, target ranges, herdable eligibility, controlled-animal message, herding skill math, target-location assignment, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-337-shepherdscrook-guard-repair-closeout.md.","ShepherdsCrook.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, changed-file scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Committed as 28480965.","2026-07-01T17:34:15-05:00","Closed. SOURCE-BATCH-338+ candidate discovery starts after SOURCE-BATCH-337 commit."
