"CommentTargetId","SourceFindingId","Track","File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"P10-COM-3292","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/World.cs","","WorldSave line 96","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/World.cs:L96:Core.WriteDiagnostic(""World.Save disk write complete ({0})"", NetState.ConnectionSummary);"
"P10-COM-3293","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/World.cs","","WorldSave line 110","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/World.cs:L110:""World.Save phase: {0} took {1:F2}s (elapsed={2:F2}s, {3})"","
"P10-COM-3294","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/World.cs","","WorldSave line 1002","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/World.cs:L1002:""World.Save start (message={0}, backgroundWrite={1}, {2})"","
"P10-COM-3295","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/World.cs","","WorldSave line 1092","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/World.cs:L1092:""World.Save complete in {0:F2}s (reported save={1:F2}s, {2})"","
"P10-COM-3296","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/Persistence/StandardSaveStrategy.cs","","WorldSave line 55","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/Persistence/StandardSaveStrategy.cs:L55:get { return (World.SaveType == World.SaveOption.Normal || !_permitBackgroundWrite); }"
"P10-COM-3297","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","","WorldLoad line 167","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs:L167:EventSink.WorldLoad += new WorldLoadEventHandler(Load);"
"P10-COM-3298","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Items/Food/Beverage.cs","","WorldLoad line 124","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Food/Beverage.cs:L124:throw new Exception(World.LoadingType);"
"P10-COM-3299","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Items/Food/Beverage.cs","","WorldLoad line 461","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Food/Beverage.cs:L461:throw new Exception(World.LoadingType);"
"P10-COM-3300","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Items/Food/Beverage.cs","","WorldLoad line 648","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Food/Beverage.cs:L648:throw new Exception(World.LoadingType);"
"P10-COM-3301","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Items/Food/Beverage.cs","","WorldLoad line 1434","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Food/Beverage.cs:L1434:return (World.LoadingType == String.Format(""Server.Items.{0}"", name));"
"P10-COM-3302","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Mobiles/Base/Behavior.cs","","WorldLoad line 9638","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Mobiles/Base/Behavior.cs:L9638:else if (World.Loading)"
"P10-COM-3303","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/System/Chat/General/General.cs","","WorldLoad line 42","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Chat/General/General.cs:L42:EventSink.WorldLoad += new WorldLoadEventHandler(OnLoad);"
"P10-COM-3304","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/System/Misc/Accounts.cs","","WorldLoad line 708","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Misc/Accounts.cs:L708:EventSink.WorldLoad += new WorldLoadEventHandler(Load);"
"P10-COM-3305","","10.3 Global Hooks And Startup Side Effects","Data/Scripts/Trades/Gardening/PlantSystem.cs","","WorldLoad line 419","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Trades/Gardening/PlantSystem.cs:L419:EventSink.WorldLoad += new WorldLoadEventHandler(EventSink_WorldLoad);"
"P10-COM-3306","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/EventSink.cs","","WorldLoad line 1177","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/EventSink.cs:L1177:public static event WorldLoadEventHandler WorldLoad;"
"P10-COM-3307","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/EventSink.cs","","WorldLoad line 1431","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/EventSink.cs:L1431:if (WorldLoad != null)"
"P10-COM-3308","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/EventSink.cs","","WorldLoad line 1432","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/EventSink.cs:L1432:WorldLoad();"
"P10-COM-3309","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/EventSink.cs","","WorldLoad line 1476","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/EventSink.cs:L1476:WorldLoad = null;"
"P10-COM-3310","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/Item.cs","","WorldLoad line 2006","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/Item.cs:L2006:if (m_Map != null && m_Map != Map.Internal && !World.Loading)"
"P10-COM-3311","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/Main.cs","","WorldLoad line 593","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/Main.cs:L593:World.Load();"
"P10-COM-3312","","10.3 Global Hooks And Startup Side Effects","Data/System/Source/Mobile.cs","","WorldLoad line 10128","GlobalHook","Global hooks and world lifecycle side effects can be non-obvious to maintainers.","// Runtime hook: keep this registration aligned with the owning system card and guard assumptions.","Phase 10","CandidateForPhase11","Data/System/Source/Mobile.cs:L10128:if (m_Map != null && m_Map != Map.Internal && !World.Loading)"
"P10-COM-3313","","10.4 Packet Handlers","Data/Scripts/Custom/XMLSpawner/PacketHandlerOverrides.cs","","Packet handler line 43","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/XMLSpawner/PacketHandlerOverrides.cs:L43:PacketHandlers.Register("
"P10-COM-3314","","10.4 Packet Handlers","Data/Scripts/Custom/XMLSpawner/PacketHandlerOverrides.cs","","Packet handler line 61","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/XMLSpawner/PacketHandlerOverrides.cs:L61:PacketHandlers.Register(0x06, 5, true, new OnPacketReceive(XmlAttach.UseReq));"
"P10-COM-3315","","10.4 Packet Handlers","Data/Scripts/Custom/XMLSpawner/XmlTextEntryBook.cs","","Packet handler line 191","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/XMLSpawner/XmlTextEntryBook.cs:L191://PacketHandlers.Register( 0x66, 0, true, new OnPacketReceive( ContentChange ) );"
"P10-COM-3316","","10.4 Packet Handlers","Data/Scripts/Items/Books/BaseBook.cs","","Packet handler line 339","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Books/BaseBook.cs:L339:PacketHandlers.Register(0xD4, 0, true, new OnPacketReceive(HeaderChange));"
"P10-COM-3317","","10.4 Packet Handlers","Data/Scripts/Items/Books/BaseBook.cs","","Packet handler line 340","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Books/BaseBook.cs:L340:PacketHandlers.Register(0x66, 0, true, new OnPacketReceive(ContentChange));"
"P10-COM-3318","","10.4 Packet Handlers","Data/Scripts/Items/Books/BaseBook.cs","","Packet handler line 341","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Books/BaseBook.cs:L341:PacketHandlers.Register(0x93, 99, true, new OnPacketReceive(OldHeaderChange));"
"P10-COM-3319","","10.4 Packet Handlers","Data/Scripts/Items/Houses/Monopoly/Misc/GumpResponse.cs","","Packet handler line 23","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Houses/Monopoly/Misc/GumpResponse.cs:L23:PacketHandlers.Register(0xB1, 0, true, new OnPacketReceive(DisplayGumpResponse));"
"P10-COM-3320","","10.4 Packet Handlers","Data/Scripts/Items/Misc/BulletinBoards.cs","","Packet handler line 230","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Misc/BulletinBoards.cs:L230:PacketHandlers.Register(0x71, 0, true, new OnPacketReceive(BBClientRequest));"
"P10-COM-3321","","10.4 Packet Handlers","Data/Scripts/Items/Misc/Games/Mahjong/MahjongPacketHandlers.cs","","Packet handler line 38","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Misc/Games/Mahjong/MahjongPacketHandlers.cs:L38:PacketHandlers.Register(0xDA, 0, true, new OnPacketReceive(OnPacket));"
"P10-COM-3322","","10.4 Packet Handlers","Data/Scripts/Items/Trades/Maps/MapItem.cs","","Packet handler line 547","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/Items/Trades/Maps/MapItem.cs:L547:PacketHandlers.Register(0x56, 11, true, new OnPacketReceive(OnMapCommand));"
"P10-COM-3323","","10.4 Packet Handlers","Data/Scripts/System/Chat/General/Chat3Guild.cs","","Packet handler line 17","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Chat/General/Chat3Guild.cs:L17:PacketHandlers.Register(0x03, 0, true, new OnPacketReceive(AsciiSpeechChat3));"
"P10-COM-3324","","10.4 Packet Handlers","Data/Scripts/System/Chat/General/Chat3Guild.cs","","Packet handler line 18","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Chat/General/Chat3Guild.cs:L18:PacketHandlers.Register(0xAD, 0, true, new OnPacketReceive(UnicodeSpeechChat3));"
"P10-COM-3325","","10.4 Packet Handlers","Data/Scripts/System/Misc/HardwareInfo.cs","","Packet handler line 197","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Misc/HardwareInfo.cs:L197:PacketHandlers.Register(0xD9, 0x10C, false, new OnPacketReceive(OnReceive));"
"P10-COM-3326","","10.4 Packet Handlers","Data/Scripts/System/Misc/ProtocolExtensions.cs","","Packet handler line 15","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Misc/ProtocolExtensions.cs:L15:PacketHandlers.Register(0xF0, 0, false, new OnPacketReceive(DecodeBundledPacket));"
"P10-COM-3327","","10.4 Packet Handlers","Data/Scripts/System/Misc/Remote.cs","","Packet handler line 23","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Misc/Remote.cs:L23:PacketHandlers.Register(0xF1, 0, false, new OnPacketReceive(OnReceive));"
"P10-COM-3328","","10.4 Packet Handlers","Data/Scripts/System/Obsolete/Obsolete.cs","","Packet handler line 5985","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Obsolete/Obsolete.cs:L5985:PacketHandlers.Register(0xB5, 0x40, true, new OnPacketReceive(OpenChatWindowRequest));"
"P10-COM-3329","","10.4 Packet Handlers","Data/Scripts/System/Obsolete/Obsolete.cs","","Packet handler line 5986","PacketHandler","Packet handlers need explicit id, length, access, and state assumptions when the behavior is not obvious.","// Packet handler: keep packet id, length, access checks, and NetState validation in sync with client protocol assumptions.","Phase 10","CandidateForPhase11","Data/Scripts/System/Obsolete/Obsolete.cs:L5986:PacketHandlers.Register(0xB3, 0, true, new OnPacketReceive(ChatAction));"
"P10-COM-3330","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Barracoon.cs","","Range scan line 201","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Barracoon.cs:L201:foreach (Mobile m in this.GetMobilesInRange(10))"
"P10-COM-3331","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Ilhenir.cs","","Range scan line 320","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Ilhenir.cs:L320:foreach (Item item in Map.GetItemsInRange(p, 0))"
"P10-COM-3332","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Ilhenir.cs","","Range scan line 408","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Ilhenir.cs:L408:foreach (Mobile m in GetMobilesInRange(0))"
"P10-COM-3333","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Rikktor.cs","","Range scan line 129","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Rikktor.cs:L129:foreach (Mobile m in this.GetMobilesInRange(8))"
"P10-COM-3334","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Semidar.cs","","Range scan line 114","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Semidar.cs:L114:foreach (Mobile m in this.GetMobilesInRange(2))"
"P10-COM-3335","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Serado.cs","","Range scan line 190","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Champs-UO/Serado.cs:L190:foreach (Mobile m in target.GetMobilesInRange(8))"
"P10-COM-3336","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Minions/InterredGrizzle .cs","","Range scan line 132","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Minions/InterredGrizzle .cs:L132:foreach (Item item in Map.GetItemsInRange(p, 0))"
"P10-COM-3337","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Champions/Mobiles/Minions/PlagueBeastLord.cs","","Range scan line 232","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Champions/Mobiles/Minions/PlagueBeastLord.cs:L232:foreach (NetState state in GetClientsInRange(12))"
"P10-COM-3338","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/ClearDeckCommand/ClearDeckCommand.cs","","Range scan line 38","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/ClearDeckCommand/ClearDeckCommand.cs:L38:foreach (Item item in playerBoat.GetItemsInRange(18)) // Assuming 18 is the max range of a boat"
"P10-COM-3339","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3129","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3129:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3340","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3184","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3184:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3341","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3239","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3239:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3342","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3294","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3294:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3343","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3349","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3349:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3344","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3404","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3404:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3345","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3459","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3459:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3346","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","","Range scan line 3514","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs:L3514:foreach (Mobile m in spwn.GetMobilesInRange(0))"
"P10-COM-3347","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs","","Range scan line 237","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs:L237:foreach (Mobile m in sp1.GetMobilesInRange(0))"
"P10-COM-3348","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs","","Range scan line 243","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs:L243:foreach (Mobile m in sp2.GetMobilesInRange(0))"
"P10-COM-3349","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs","","Range scan line 297","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Government System/Vendor/CityLandLord.cs:L297:foreach (Mobile m in sp.GetMobilesInRange(0))"
"P10-COM-3350","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs","","Range scan line 607","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs:L607:foreach (Mobile m in this.GetMobilesInRange(6))"
"P10-COM-3351","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs","","Range scan line 660","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs:L660:foreach (Mobile m in target.Map.GetMobilesInRange(target.Location, BreathMaxRange))"
"P10-COM-3352","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs","","Range scan line 924","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs:L924:foreach (Mobile m in target.GetMobilesInRange(8))"
"P10-COM-3353","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/Lord BlackThorn Clone.cs","","Range scan line 126","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/Lord BlackThorn Clone.cs:L126:foreach (Mobile m in this.GetMobilesInRange(10))"
"P10-COM-3354","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs","","Range scan line 212","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs:L212:foreach (Mobile m in mobile.GetMobilesInRange(15))"
"P10-COM-3355","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs","","Range scan line 247","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs:L247:foreach (Mobile m in mobile.GetMobilesInRange(15))"
"P10-COM-3356","","10.7 Pooled Enumerable Ownership","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs","","Range scan line 283","PooledEnumerable","Pooled enumerable ownership is easy to break when range scans are edited.","// Pooled enumerable ownership: keep this range scan paired with Free on every path.","Phase 10","CandidateForPhase11","Data/Scripts/Custom/Invasion System/Add Ins/MobileFeatures.cs:L283:foreach (Mobile m in mobile.GetMobilesInRange(10))"
